日付,時刻,乾球温度[C],絶対湿度[kg/kg],法線面直達日射[W/m2],全天日射[W/m2],拡散日射[W/m2],雲量,夜間放射[W/m2],太陽高度[radian],地中温度(0.675m)[C],地中温度(1.35m)[C],地中温度(2.35m)[C]
1971/03/26,3:00,-0.5,0.0032061412216987,0,0,0,10,42.09150755183,0,-0.490152549634848,0.956175150307404,5.31488412385716,
1971/03/26,4:00,-1.7,0.00318038473222668,0,0,0,5,75.2156760786296,0,-0.484127151487796,0.95835438135992,5.31373608986717,
1971/03/26,5:00,0.7,0.00346415550298139,0,0.277777777777778,0.277777777777778,10,42.1945722965901,0,-0.478096511211103,0.960538112460993,5.31259031531033,
1971/03/26,6:00,3.2,0.00373977445879287,335.555555555556,105,38.8063371458822,10,43.0687526417559,0.198568214658628,-0.472060631907221,0.962726342487214,5.31144680077609,
1971/03/26,7:00,5.6,0.00400120627987699,638.888888888889,299.444444444444,112.130077646317,8,58.2686912812428,0.297559368568457,-0.466019516681294,0.964919070312845,5.31030554685272,
1971/03/26,8:00,9.3,0.00435554160035063,842.777777777778,503.055555555556,107.522361036944,10,45.4264544023045,0.488521520955874,-0.459973168641163,0.967116294809852,5.30916655412733,
1971/03/26,9:00,13,0.00469134033454027,916.111111111111,683.333333333333,120.23193659887,10,47.0085527989218,0.661961139641504,-0.453921590897345,0.969318014847872,5.30802982318588,
1971/03/26,10:00,16.7,0.00501521276442591,949.722222222222,818.888888888889,135.739424933213,0,128.05315717922,0.802815790976436,-0.447864786563073,0.971524229294236,5.30689535461316,
1971/03/26,11:00,20.2,0.00477079824527252,953.055555555556,872.222222222222,132.518314075102,10,51.7303897227023,0.888519954280714,-0.441802758754253,0.973734937013967,5.30576314899279,
1971/03/26,12:00,23.7,0.00452277683458905,950,867.222222222222,125.020079158535,10,54.9804358731932,0.896690513396584,-0.435735510589465,0.975950136869766,5.30463320690723,
1971/03/26,13:00,27.2,0.00423513951928046,936.388888888889,799.444444444444,111.812958971366,1,144.50428115098,0.824699610964989,-0.429663045190011,0.978169827722033,5.30350552893778,
1971/03/26,14:00,27,0.00325767020904887,914.722222222222,681.388888888889,97.2724569348524,10,61.7179063061086,0.69264184820131,-0.423585365679841,0.980394008428851,5.30238011566457,
1971/03/26,15:00,26.9,0.00249103621343078,867.222222222222,511.666666666667,77.6412439230863,10,64.6217804107135,0.524150516647828,-0.417502475185609,0.982622677845997,5.30125696766656,
1971/03/26,16:00,26.7,0.00185997514583017,690.833333333333,309.444444444444,81.8351286987177,2,155.088589481626,0.33574287946587,-0.411414376836644,0.984855834826938,5.30013608552156,
1971/03/26,17:00,23.4,0.0021065108472237,356.944444444444,107.222222222222,58.2476336582895,10,63.2552766806014,0.137639247439356,-0.405321073764947,0.98709347822283,5.2990174698062,
1971/03/26,18:00,20,0.00236189387707287,0,0.277777777777778,0.277777777777778,10,59.3722241964964,0.0371708662093062,-0.399222569105206,0.989335606882525,5.29790112109595,
1971/03/26,19:00,16.7,0.00262249694535275,0,0,0,0,146.819738274134,0,-0.393118865994783,0.991582219652564,5.29678703996511,
1971/03/26,20:00,16.3,0.00291029160990574,0,0,0,10,54.4958269471241,0,-0.387009967573716,0.993833315377184,5.29567522698683,
1971/03/26,21:00,16,0.00322681253390749,0,0,0,10,53.2433360634212,0,-0.380895876984704,0.996088892898312,5.29456568273306,
1971/03/26,22:00,15.6,0.0035145298235046,0,0,0,0,137.012836726622,0,-0.374776597373133,0.998348951055572,5.29345840777461,
1971/03/26,23:00,13,0.00366705164045809,0,0,0,10,49.7770550455427,0,-0.368652131887053,1.00061348868629,5.29235340268112,
1971/03/27,0:00,10.4,0.00376209915549881,0,0,0,10,47.7356702391694,0,-0.362522483677168,1.00288250462546,5.29125066802105,
1971/03/27,1:00,7.8,0.00385893673123273,0,0,0,0,120.417663053662,0,-0.356387655896874,1.00515599770582,5.2901502043617,
1971/03/27,2:00,7.8,0.00426495042563378,0,0,0,10,44.7323602845395,0,-0.350247651702217,1.00743396675776,5.2890520122692,
1971/03/27,3:00,7.8,0.00463291459376057,0,0,0,10,43.8444155054996,0,-0.344102474251892,1.00971641060938,5.28795609230852,
1971/03/27,4:00,7.8,0.00501704652094646,0,0,0,0,113.035072567944,0,-0.337952126707291,1.0120033280865,5.28686244504345,
1971/03/27,5:00,9.5,0.00508538311248266,0,0.277777777777778,0.277777777777778,10,43.833625883917,0.00333764241835041,-0.331796612232433,1.01429471801261,5.28577107103661,
1971/03/27,6:00,11.1,0.00515454070385916,402.5,115.833333333333,74.0982837907006,10,44.6609868178652,0.103876272330715,-0.325635933994008,1.0165905792089,5.28468197084946,
1971/03/27,7:00,12.8,0.00522452783192448,745.277777777778,323.611111111111,101.14429196402,0,119.895320791922,0.303122586422037,-0.319470095161362,1.01889091049429,5.28359514504228,
1971/03/27,8:00,15.6,0.00454058143207266,881.111111111111,529.444444444444,111.388858216357,10,49.1208043364416,0.494355139343845,-0.313299098906505,1.02119571068537,5.28251059417418,
1971/03/27,9:00,18.3,0.00380892437416475,928.055555555556,702.222222222222,127.213226556772,10,53.0892956486849,0.668213463263849,-0.307122948404077,1.02350497859645,5.28142831880312,
1971/03/27,10:00,21.1,0.00318693609685933,950.555555555556,823.611111111111,135.433717257617,0,150.510145258177,0.809545728484269,-0.30094164683139,1.02581871303951,5.28034831948587,
1971/03/27,11:00,21.7,0.0030540340767418,953.611111111111,876.666666666667,132.356246924983,10,58.1284680568364,0.895493647573625,-0.294755197368401,1.02813691282428,5.27927059677802,
1971/03/27,12:00,22.2,0.00292658317153958,950,871.388888888889,125.294064382399,10,58.9854352730649,0.903282261846689,-0.288563603197707,1.03045957675816,5.27819515123401,
1971/03/27,13:00,22.8,0.00275559101947628,936.944444444444,803.888888888889,112.255902838136,1,148.362347667611,0.83036743070378,-0.282366867504569,1.03278670364625,5.2771219834071,
1971/03/27,14:00,21.1,0.00341362030305948,677.777777777778,586.111111111111,150.854275491324,10,56.4361437554763,0.697341677877761,-0.276164993476877,1.03511829229138,5.27605109384939,
1971/03/27,15:00,19.5,0.00417744783721457,327.777777777778,365.833333333333,200.661590879507,10,52.8671366773431,0.528123958353654,-0.269957984305162,1.03745434149407,5.27498248311177,
1971/03/27,16:00,17.8,0.00500059082938625,92.2222222222222,176.666666666667,145.975408228665,9,57.4635942920231,0.339267864052076,-0.263745843182617,1.03979485005253,5.27391615174401,
1971/03/27,17:00,15.8,0.00442173123094497,33.0555555555556,62.5,57.8559416599805,10,49.5565925564779,0.140958852274013,-0.257528573305057,1.0421398167627,5.27285210029467,
1971/03/27,18:00,13.7,0.00386284718995952,0,0.277777777777778,0.277777777777778,10,49.6340588732172,0.0404692101680949,-0.251306177870941,1.04448924041823,5.27179032931115,
1971/03/27,19:00,11.7,0.0033126755802681,0,0,0,8,66.06985725641,0,-0.245078660081369,1.04684311981044,5.27073083933967,
1971/03/27,20:00,11.3,0.00327940772915993,0,0,0,10,49.618210824983,0,-0.238846023140066,1.04920145372841,5.26967363092529,
1971/03/27,21:00,11,0.00324685357456142,0,0,0,10,49.4914374987901,0,-0.232608270253399,1.05156424095888,5.26861870461189,
1971/03/27,22:00,10.6,0.0031597520231027,0,0,0,10,49.456908576378,0,-0.226365404630366,1.05393148028632,5.26756606094216,
1971/03/27,23:00,9.3,0.00350099990538791,0,0,0,10,47.5850544590053,0,-0.220117429482595,1.05630317049292,5.26651570045765,
1971/03/28,0:00,8,0.00384378324816324,0,0,0,10,45.8049829699551,0,-0.213864348024336,1.05867931035857,5.2654676236987,
1971/03/28,1:00,6.7,0.00418156373033184,0,0,0,5,80.1157063567241,0,-0.207606163472482,1.06105989866087,5.2644218312045,
1971/03/28,2:00,4.5,0.00407742388563476,0,0,0,10,42.9982197434725,0,-0.20134287904653,1.06344493417512,5.26337832351305,
1971/03/28,3:00,2.2,0.00397567153028442,0,0,0,10,41.8281968425613,0,-0.19507449796861,1.06583441567435,5.26233710116118,
1971/03/28,4:00,0,0.003811559815316,0,0,0,0,107.59172443908,0,-0.188801023463489,1.06822834192931,5.26129816468454,
1971/03/28,5:00,2.6,0.00407349883800304,0,0.277777777777778,0.277777777777778,10,41.833273319367,0.0087802370130527,-0.182522458758527,1.07062671170844,5.26026151461762,
1971/03/28,6:00,5.2,0.00435235598972612,394.722222222222,116.388888888889,73.3245423405996,10,42.7606028126181,0.109317987971554,-0.17623880708372,1.0730295237779,5.25922715149371,
1971/03/28,7:00,7.8,0.00457162443434168,701.666666666667,318.888888888889,105.724976252327,1,108.226478274102,0.308675024169883,-0.169950071671684,1.07543677690158,5.25819507584495,
1971/03/28,8:00,9.1,0.00457162443434168,791.388888888889,496.666666666667,117.132956578376,10,44.6615654358915,0.500175190810894,-0.163656255757633,1.07784846984107,5.25716528820228,
1971/03/28,9:00,10.4,0.00457162443434168,788.888888888889,627.5,134.863139487973,10,45.4900847134096,0.674451826251264,-0.157357362579408,1.08026460135568,5.25613778909546,
1971/03/28,10:00,11.7,0.00457162443434168,735.555555555556,700.277777777778,164.357524339256,8,61.4483143898286,0.816264780925327,-0.151053395377463,1.08268517020243,5.25511257905311,
1971/03/28,11:00,12.8,0.00364710688184039,698.611111111111,731.944444444444,183.637321014872,10,49.549819206376,0.902459097096437,-0.144744357394858,1.08511017513608,5.25408965860263,
1971/03/28,12:00,13.9,0.00289743735036917,655.277777777778,714.166666666667,196.879159042817,10,52.6292392771723,0.909858908519163,-0.138430251877258,1.08753961490908,5.25306902827025,
1971/03/28,13:00,15,0.00225138152853758,595.555555555556,646.388888888889,204.502474798382,8,73.9092270433231,0.836009155051055,-0.132111082072941,1.08997348827161,5.25205068858105,
1971/03/28,14:00,12.8,0.00230929469409403,403.055555555556,497.777777777778,237.502514873009,10,53.8241150075285,0.702012077933496,-0.125786851232792,1.09241179397157,5.25103464005891,
1971/03/28,15:00,10.5,0.00232741255884604,227.777777777778,334.444444444444,218.88827031802,10,52.0421075946233,0.532071765415971,-0.119457562610286,1.0948545307546,5.25002088322652,
1971/03/28,16:00,8.3,0.0023456596218789,92.7777777777778,178.888888888889,147.706179256414,9,58.596500798284,0.342774058165093,-0.113123219461524,1.09730169736401,5.24900941860542,
1971/03/28,17:00,6.5,0.00249009139363303,35,64.4444444444444,59.412585559605,10,48.6220133637814,0.144267316872137,-0.106783825045186,1.09975329254088,5.24800024671595,
1971/03/28,18:00,4.6,0.00259680894438826,0,0.277777777777778,0.277777777777778,10,46.9741042495938,0.043760241010305,-0.10043938262255,1.10220931502398,5.24699336807727,
1971/03/28,19:00,2.8,0.00270800412004335,0,0,0,4,89.9056355657911,0,-0.0940898954575147,1.10466976354983,5.24598878320738,
1971/03/28,20:00,2.2,0.00273153822476579,0,0,0,10,44.9696378292496,0,-0.0877353668165455,1.10713463685265,5.24498649262307,
1971/03/28,21:00,1.7,0.00273153822476579,0,0,0,10,44.6438902536408,0,-0.0813757999687201,1.10960393366439,5.24398649683997,
1971/03/28,22:00,1.1,0.00270800412004335,0,0,0,4,87.7105565812542,0,-0.0750111981856971,1.11207765271473,5.24298879637253,
1971/03/28,23:00,0.4,0.00278016357134551,0,0,0,10,43.6728953249918,0,-0.0686415647417409,1.11455579273108,5.24199339173402,
1971/03/29,0:00,-0.3,0.00280560999521848,0,0,0,10,43.1617409536077,0,-0.0622669029136809,1.11703835243855,5.24100028343651,
1971/03/29,1:00,-1.1,0.00283093493566547,0,0,0,2,98.1868211604857,0,-0.0558872159809525,1.11952533056,5.24000947199091,
1971/03/29,2:00,-1,0.00290506299906938,0,0,0,10,42.457524797141,0,-0.0495025072255739,1.12201672581602,5.23902095790694,
1971/03/29,3:00,-1,0.00295546625926991,0,0,0,10,42.3246297198003,0,-0.0431127799321303,1.1245125369249,5.23803474169314,
1971/03/29,4:00,-1.1,0.00298096752584022,0,0,0,0,111.04145934346,0,-0.036718037387816,1.12701276260269,5.23705082385686,
1971/03/29,5:00,0.4,0.00311078586966717,0,0.555555555555556,0.555555555555556,10,42.7895512151546,0.0142150990272644,-0.0303182828823836,1.12951740156315,5.23606920490428,
1971/03/29,6:00,1.8,0.00319045760531668,426.111111111111,123.611111111111,74.8220698893405,10,43.4582956478539,0.114750066144901,-0.023913519708163,1.13202645251777,5.23508988534039,
1971/03/29,7:00,3.3,0.00327238250281293,751.666666666667,332.5,100.183039967151,0,116.298553744703,0.314214080733199,-0.0175037511600848,1.13453991417578,5.234112865669,
1971/03/29,8:00,7,0.00300451989873663,883.611111111111,538.611111111111,110.356569512403,10,47.3747418296032,0.505979054831121,-0.0110889805356269,1.13705778524414,5.23313814639274,
1971/03/29,9:00,10.7,0.00273316585968477,930,711.666666666667,126.402159047924,10,50.7849069306681,0.680673626442762,-0.00466921113485697,1.13958006442753,5.23216572801303,
1971/03/29,10:00,14.4,0.00246287982816302,951.388888888889,832.5,134.971009886488,0,143.23872618983,0.822970527078073,0.0017555537395868,1.14210675042837,5.23119561103016,
1971/03/29,11:00,14.4,0.00240089805113613,960,893.888888888889,136.310528947453,10,54.6608506518086,0.909414286212194,0.00818531078251006,1.14463784194682,5.23022779594318,
1971/03/29,12:00,14.4,0.00234006436366685,961.388888888889,896.111111111111,133.319232554768,10,54.8885154947773,0.916418826173797,0.0146200566861339,1.14717333768076,5.22926228324999,
1971/03/29,13:00,14.4,0.00224117216251507,953.611111111111,835.555555555556,124.42310821913,1,136.411176432263,0.841623614742001,0.0210597881401178,1.14971323632582,5.22829907344729,
1971/03/29,14:00,15.2,0.00222339748856689,932.222222222222,714.722222222222,109.438282455876,10,55.9549038928586,0.706652454888141,0.0275045018315563,1.15225753657534,5.22733816703061,
1971/03/29,15:00,15.9,0.00218640120538303,885,540.277777777778,88.3120693179104,10,56.6505109274269,0.535993792197143,0.0339541944449948,1.15480623712042,5.22637956449428,
1971/03/29,16:00,16.7,0.00213106468239951,745.833333333333,331.388888888889,78.2652567705711,0,151.331971274586,0.34626157049683,0.0404088626623871,1.15735933664988,5.22542326633145,
1971/03/29,17:00,13.2,0.00226637236795199,405.555555555556,121.388888888889,61.7601030468721,10,54.2727686955311,0.147564846982996,0.0468685031631537,1.1599168338503,5.22446927303409,
1971/03/29,18:00,9.6,0.00236742999174134,0,0.555555555555556,0.555555555555556,10,51.2436138312426,0.047044164974518,0.0533331126241539,1.16247872740596,5.22351758509298,
1971/03/29,19:00,6.1,0.00247289660919447,0,0,0,1,119.504023640268,0,0.0598026877196745,1.16504501599892,5.2225682029977,
1971/03/29,20:00,6.5,0.00258450926093734,0,0,0,10,48.3430579130512,0,0.0662772251214658,1.16761569830895,5.22162112723668,
1971/03/29,21:00,6.8,0.00265399951573506,0,0,0,10,48.3380763043455,0,0.0727567214987168,1.17019077301357,5.22067635829712,
1971/03/29,22:00,7.2,0.00272553282465633,0,0,0,0,127.364889474271,0,0.07924117351806,1.17277023878804,5.21973389666506,
1971/03/29,23:00,6.7,0.00279951083192805,0,0,0,10,47.8372662641273,0,0.0857305778435951,1.17535409430535,5.21879374282535,
1971/03/30,0:00,6.1,0.00282582292831637,0,0,0,10,47.3560912312604,0,0.0922249311368581,1.17794233823626,5.21785589726165,
1971/03/30,1:00,5.6,0.00285270916901729,0,0,0,3,100.562967814721,0,0.0987242300568489,1.18053496924924,5.21692036045643,
1971/03/30,2:00,4.8,0.00271015430932622,0,0,0,10,46.8324110643957,0,0.105228471260011,1.18313198601053,5.21598713289098,
1971/03/30,3:00,4.1,0.00252940778047143,0,0,0,10,46.9072367481611,0,0.111737651400263,1.18573338718409,5.21505621504539,
1971/03/30,4:00,3.3,0.00236004938356368,0,0,0,0,123.39875494828,0,0.118251767128967,1.18833917143164,5.21412760739857,
1971/03/30,5:00,6.8,0.00234029481861583,0,0.555555555555556,0.555555555555556,10,49.3793776435291,0.0196396379415491,0.124770815094955,1.19094933741264,5.21320131042824,
1971/03/30,6:00,10.4,0.00232097043226419,393.055555555556,123.888888888889,76.7690330596542,10,52.039737918475,0.120169921698879,0.131294791944521,1.1935638837843,5.21227732461093,
1971/03/30,7:00,13.9,0.0022614120006489,707.777777777778,327.5,105.033372589511,7,81.7410598135342,0.319737163455294,0.137823694321414,1.19618280920156,5.21135565042199,
1971/03/30,8:00,16.3,0.00224376350154241,870,528.055555555556,102.002540466662,10,56.8136310689394,0.511764116335701,0.144357518866858,1.19880611231714,5.21043628833557,
1971/03/30,9:00,18.7,0.00220644398894157,914.722222222222,696.111111111111,116.062964660163,10,58.8776851498656,0.686876261348995,0.150896262219554,1.20143379178147,5.20951923882462,
1971/03/30,10:00,21.1,0.00215087452701824,935.833333333333,813.333333333333,122.96699106279,9,71.043708866092,0.829660540678518,0.157439921015646,1.20406584624276,5.20860450236093,
1971/03/30,11:00,21.8,0.00158929416799333,928.333333333333,848.611111111111,112.081225215291,10,64.2277813352786,0.916357199536249,0.163988491888777,1.20670227434695,5.20769207941508,
1971/03/30,12:00,22.6,0.00115425008027853,910.277777777778,826.388888888889,100.541033151189,10,67.2741588930817,0.922960401951755,0.170541971470042,1.20934307473774,5.20678197045647,
1971/03/30,13:00,23.3,0.000823221746700288,840,748.055555555556,118.529390336797,9,81.4652092096369,0.84720966837919,0.177100356388026,1.21198824605657,5.20587417595328,
1971/03/30,14:00,23.5,0.000987028137673748,823.888888888889,647.222222222222,109.395389609413,10,69.1403070163132,0.711262246832862,0.183663643268776,1.21463778694264,5.20496869637255,
1971/03/30,15:00,23.7,0.00118033204709745,758.888888888889,495.555555555556,105.455120341861,10,68.152928631663,0.539889916652969,0.190231828735836,1.21729169603291,5.20406553218008,
1971/03/30,16:00,23.9,0.00138232762429784,610.833333333333,308.611111111111,99.312335015309,9,78.1733282015657,0.349730521127466,0.196804909410213,1.21994997196206,5.20316468384052,
1971/03/30,17:00,20.7,0.00162875891574498,313.055555555556,115,67.9539602919219,10,63.1349377187638,0.150851647235402,0.203382881910398,1.22261261336258,5.2022661518173,
1971/03/30,18:00,17.6,0.00188101956893229,0,0.555555555555556,0.555555555555556,10,59.4019333356025,0.0503211811532481,0.209965742852383,1.22527961886465,5.20136993657266,
1971/03/30,19:00,14.4,0.00216867770938565,0,0,0,7,82.9673825854907,0,0.216553488849613,1.22795098709625,5.20047603856767,
1971/03/30,20:00,12.2,0.00230806336889856,0,0,0,10,53.518598895761,0,0.223146116513046,1.2306267166831,5.19958445826219,
1971/03/30,21:00,10,0.0024127400498174,0,0,0,10,51.5342024427287,0,0.229743622451133,1.23330680624867,5.19869519611488,
1971/03/30,22:00,7.8,0.00252207238182858,0,0,0,3,106.25454431001,0,0.236346003269782,1.23599125441421,5.19780825258323,
